match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only
11701721,,8,,NutdsGdKd,1,3,1696233600,pan-philibert,FALSE
11701722,,2,,cmGbsWTUc,2,3,1696233600,faucon-pohjola,FALSE
11701723,,,10,gjPcsbKnd,2,3,1696233600,piana-rothensteiner,FALSE
11701724,,,16,RGfdsTlDd,1,3,1696233600,laborde-pinto,FALSE
11701725,,3,,wpEcsTwvd,1,3,1696233600,di-pietro-arangio,FALSE
11701726,,,9,TgZcsQegd,1,3,1696233600,longueville-rakki,FALSE
11701727,,,11,GupcsHCUd,2,3,1696233600,schoen-vinahradava,FALSE
11701728,,2,,vNUbsFiId,1,3,1696233600,gombitova-jamshidi,FALSE
11701729,,6,,rDicsmcGd,1,3,1696233600,beldiman-mozgaleva,FALSE
11701730,,,16,HMIbsMuRb,1,3,1696233600,sodeyama-chehoudi,FALSE
11701731,,5,,zypsXTYb,2,3,1696233600,brown-nesterov,FALSE
11701732,,5,,GKXcsJQjd,1,3,1696233600,frant-berriri,FALSE
11701733,,4,,zQjdsunEd,1,3,1696233600,schmitt-maute,FALSE
11701734,,,15,vWedsvxud,2,3,1696233600,volkov-bathellier,FALSE
11701735,,,10,POOcsqFqd,2,3,1696233600,holder-nad,FALSE
11701736,,,9,MhfcsHbad,2,3,1696233600,schaer-oliver-moratalla,FALSE
11701737,,7,,XPfdsqnpd,1,3,1696233600,panaras-venturini,FALSE
11701738,,1,,wrLbsnpKc,1,3,1696233600,bargaoui-gulin,FALSE
11701739,,,,TtObsyZCc,1,3,1696233600,almeida-junior-ki-lung-ng,FALSE
11701740,,6,,hfZcsEQjd,2,3,1696233600,orlov-hermassi,FALSE
11701741,,,,TCXbsUmGc,2,3,1696233600,morolli-ichikawa,FALSE
11701742,,1,,tcibsmVId,1,3,1696233600,nav-tessa,FALSE
11701743,,,12,ACtcshyJc,2,3,1696233600,munoz-krattiger,FALSE
11701744,,,14,YtwbsVePd,1,3,1696233600,syrtveit-mihail,FALSE
11701745,,4,,AtmcsxKIc,2,3,1696233600,varul-bossi,FALSE
11701746,,8,,iMpdszuXd,1,3,1696233600,batkiewicz-bjork,FALSE
11701747,,3,,iODbslFdd,1,3,1696233600,roe-flannelly-salazar,FALSE
11701748,,,11,PeZcsQJed,2,3,1696233600,onofrei-villoslada,FALSE
11701749,,3,7,BlBsxmwc,2,3,1696251600,bicknell-sakamoto,FALSE
11701752,,WC,11,oGgsetVd,2,3,1696251600,wendler-filho-pereira,FALSE
11701761,,WC,A,TuccszYqd,1,3,1696197300,svajda-trotter,FALSE
11701779,2,,9,AXEsFzfb,1,3,1696245000,benamar-wagner,FALSE
11701780,1,4,9,FRrbsPQOb,1,3,1696233600,iamachkine-curras-abasolo,FALSE
11701781,1,WC,11,CqbcsbePd,2,3,1696241400,gonzalez-galino-zusman,FALSE
11701782,1,,11,gRkbshdhd,1,3,1696239300,podrez-zaar,FALSE
11701783,1,,,WKccsccmd,2,3,1696239600,hartig-brosset,FALSE
11701784,2,3,16,ZrNbslvid,1,3,1696233600,regas-luis-sheyngezikht,FALSE
11701785,1,,14,nJkcsNpZc,2,3,1696246200,bougouffa-lopatetska,FALSE
11701786,2,8,15,RlKbsKArd,1,3,1696239000,martin-manzano-minin,FALSE
11701787,1,1,,eNBcsjFdd,1,3,1696233600,goldberg-alviani-nedelchev,FALSE
11701788,2,8,,yBAcsvgXc,1,3,1696241400,iliev-battesti,FALSE
11701839,,4,7,cHhbsvLLc,1,3,1696247100,rocha-weis,FALSE
11701840,,1,8,hMqsicib,2,3,1696250100,bertola-vesely,FALSE
11701841,1,7,,llIbsLnHc,1,3,1696252200,costa-araujo-mansouri,FALSE
11701842,2,5,,jckcsQBpc,1,3,1696250700,falkner-hance,FALSE
11701843,2,6,,aItsXuDb,1,3,1696247100,kucmova-kolb,FALSE
11701877,2,2,13,JbebsOwod,1,3,1696252800,jucha-bouquet,FALSE
11701917,,,15,AlBcsvHQd,2,3,1696230000,clark-ibrahim,FALSE
11701918,,,9,NKQbsNVqd,1,3,1696244400,kahsay-popyrin,FALSE
11701919,,,16,jBMsdLmd,2,3,1696230000,varzandeh-el-sallaly,FALSE
11701920,,WC,,KWecslXcd,2,3,1696239000,kukasian-tasenkov,FALSE
11701921,,3,,fiBbsLhMc,1,3,1696230000,ridout-van-rensburg,FALSE
11701922,,7,,ybkcsgrfd,2,3,1696244400,leather-sibille,FALSE
11701923,,2,WC,cMgsYKKb,1,3,1696230000,jones-uzhylovsky,FALSE
11701924,1,7,14,XYLbsYPfd,1,3,1696248000,baumgartner-cekirge,FALSE
11701925,,,11,OOvcsGrfd,1,3,1696230000,nielsen-sada,FALSE
11701926,,5,,NupcsVHyc,1,3,1696230000,tanner-macherla,FALSE
11701927,,,10,hLqcstXKd,2,3,1696244400,bastiaansen-castelletti,FALSE
11701928,,4,,aFocsoBVd,1,3,1696244400,herman-filar,FALSE
11701929,,8,,hhfdslbXd,2,3,1696239000,mabrouk-ianin,FALSE
11701930,,,12,KBdcsrzLc,1,3,1696239000,fumagalli-taddia,FALSE
11701931,,,13,fGncsDtdd,1,3,1696239000,mossur-el-feky,FALSE
11701932,,,14,ntKbsZtkc,2,3,1696230000,murgett-troebinger,FALSE
11701933,1,2,WC,nfgdsnvMd,1,3,1696248000,roche-alcaya-cesar-porras,FALSE
11701934,,1,,DfPbsMArd,1,3,1696230000,bilardo-militi-ribaldi,FALSE
11702042,,,10,yEqsdYw,1,3,1696246200,karlovskiy-de-schepper,FALSE
11702214,,8,,IEVsZCwc,1,3,1696251600,hess-bruna,FALSE
11702216,,,WC,iCebsLtXd,1,3,1696251600,martaux-ortiz,FALSE
11702217,,,12,gJqbsnicc,1,3,1696251600,gagliardo-ciurletti,FALSE
11702218,,1,,EcecscKec,1,3,1696251600,barreiros-reyes-oliveira,FALSE
11702220,,WC,14,IPGcsjNRd,2,3,1696251600,meneo-vilicich,FALSE
11702221,,,15,BTodsOpJd,1,3,1696251600,dedura-palomero-amarilla,FALSE
11702222,,WC,,dObdsJlvd,2,3,1696251600,fernandez-martinez,FALSE
11702224,,5,,zcmdsBiId,1,3,1696251600,bibiloni-ratti,FALSE
11702225,,7,,QmDcsaIod,2,3,1696251600,mastri-leal,FALSE
11702230,,,WC,GnldsLKod,1,3,1696251600,buslje-matulovich,FALSE
11702232,,WC,10,KbGdsLbGd,2,3,1696251600,aguilar-cardozo-giovanniello,FALSE
11702238,,,,FvibsMqoc,2,3,1696251600,karakachian-derdoy,FALSE
11702241,,2,,pvNbsGDkd,1,3,1696251600,mariani-tenti,FALSE
11702242,,,,GxhdsZGFd,1,3,1696251600,rodriguez-fernandez,FALSE
11702243,,,,dQDcsFnld,2,3,1696251600,kurz-cardozo-mouilleron-salvo,FALSE
11702244,,,11,BQGcsxDYc,1,3,1696251600,basel-simonit,FALSE
11702248,2,2,,bzTswBdd,2,3,1696254900,lincer-noel,FALSE
11703221,1,4,,PrDbsqutd,1,3,1696249500,ivanov-repkin,FALSE
11703236,,WC,10,uEfdsQjkd,1,3,1696244400,safta-kotlikova,FALSE
11703242,1,,9,XOfdsECUd,1,3,1696242600,torcq-meduri,FALSE
11703331,2,3,,mRHcsiBjd,1,3,1696244400,van-den-ham-genov,FALSE
11703442,1,1,,tcibsRGfd,1,3,1696249800,pinto-tessa,FALSE
11703443,2,3,15,iODbsQEqd,2,3,1696249800,kalina-salazar,FALSE
11703444,1,,12,cmGbshyJc,1,3,1696249800,munoz-pohjola,FALSE
11703445,1,4,10,POOcszQjd,1,3,1696249800,maute-nad,FALSE
11703470,1,1,13,ohrsqNL,1,3,1696254900,grey-lizarazo,FALSE
11703524,1,7,,UmGcsqnpd,1,3,1696253400,panaras-morolli,FALSE
11703525,2,,,bEOsPWTd,1,3,1696252500,benson-milushev,FALSE
